,Country,Cases
1129,Singapore,2230570.0
1130,Singapore,2230570.0
1131,Singapore,2230570.0
1132,Singapore,2230570.0
1133,Singapore,2230570.0
0,India,1.0
1,India,5.0
2,India,5.0
3,India,2.0
4,India,3.0
5,India,7.0
6,India,7.0
7,India,7.0
8,India,7.0
9,India,7.0
10,India,7.0
11,India,7.0
12,India,7.0
13,India,7.0
14,India,7.0
15,India,7.0
16,India,7.0
17,India,7.0
18,India,7.0
19,India,7.0
20,India,7.0
21,India,7.0
22,India,7.0
23,India,7.0
24,India,7.0
25,India,7.0
26,India,7.0
27,India,7.0
28,India,7.0
29,India,7.0
30,India,7.0
31,India,7.0
32,India,5.0
33,India,9.0
34,India,28.0
35,India,29.0
36,India,31.0
37,India,34.0
38,India,39.0
39,India,44.0
40,India,50.0
41,India,60.0
42,India,73.0
43,India,81.0
44,India,84.0
45,India,107.0
46,India,114.0
47,India,137.0
48,India,151.0
49,India,173.0
50,India,223.0
51,India,283.0
52,India,360.0
53,India,434.0
54,India,519.0
55,India,606.0
56,India,649.0
57,India,724.0
58,India,909.0
59,India,979.0
60,India,1071.0
61,India,1251.0
62,India,1637.0
63,India,1965.0
64,India,2301.0
65,India,2902.0
66,India,3374.0
67,India,4067.0
68,India,4421.0
69,India,5274.0
70,India,5865.0
71,India,6412.0
72,India,7447.0
73,India,8356.0
74,India,9152.0
75,India,10363.0
76,India,11439.0
77,India,12380.0
78,India,13387.0
79,India,14378.0
80,India,15712.0
81,India,17265.0
82,India,18601.0
83,India,19984.0
84,India,21393.0
85,India,23077.0
86,India,24506.0
87,India,26496.0
88,India,27892.0
89,India,29435.0
90,India,31332.0
91,India,33050.0
92,India,35043.0
93,India,37336.0
94,India,39980.0
95,India,42533.0
96,India,46433.0
97,India,49391.0
98,India,52952.0
99,India,56342.0
100,India,59662.0
101,India,62939.0
102,India,67152.0
103,India,70756.0
104,India,74281.0
105,India,78003.0
106,India,81970.0
107,India,85940.0
108,India,90927.0
109,India,96169.0
110,India,101139.0
111,India,106750.0
112,India,112359.0
113,India,118447.0
114,India,125101.0
115,India,131868.0
116,India,138845.0
117,India,145380.0
118,India,151767.0
119,India,158333.0
120,India,165799.0
121,India,173763.0
122,India,182143.0
123,India,190535.0
124,India,198706.0
125,India,207615.0
126,India,216919.0
127,India,226770.0
128,India,236657.0
129,India,246628.0
130,India,256611.0
131,India,266598.0
132,India,276583.0
133,India,286579.0
134,India,297535.0
135,India,308993.0
136,India,320922.0
137,India,332424.0
138,India,343091.0
139,India,354065.0
140,India,366946.0
141,India,380532.0
142,India,395048.0
143,India,410461.0
144,India,425282.0
145,India,440215.0
146,India,456183.0
147,India,473105.0
148,India,490401.0
149,India,508953.0
150,India,528859.0
151,India,548318.0
152,India,566840.0
153,India,585493.0
154,India,604641.0
155,India,625544.0
156,India,648315.0
157,India,673165.0
158,India,697413.0
159,India,719665.0
160,India,742417.0
161,India,767296.0
162,India,793802.0
163,India,820916.0
164,India,849553.0
165,India,878254.0
166,India,906752.0
167,India,936181.0
168,India,968876.0
169,India,1003832.0
170,India,1038716.0
171,India,1077618.0
172,India,1118043.0
173,India,1155191.0
174,India,1192915.0
175,India,1238635.0
176,India,1287945.0
177,India,1336861.0
178,India,1385522.0
179,India,1435453.0
180,India,1483156.0
181,India,1531669.0
182,India,1583792.0
183,India,1638870.0
184,India,1695988.0
185,India,1750723.0
186,India,1803695.0
187,India,1855745.0
188,India,1908254.0
189,India,1964536.0
190,India,2027074.0
191,India,2088611.0
192,India,2153010.0
193,India,2215074.0
194,India,2268675.0
195,India,2329638.0
196,India,2396637.0
197,India,2461190.0
198,India,2526192.0
199,India,2589682.0
200,India,2647663.0
201,India,2702742.0
202,India,2767273.0
203,India,2836925.0
204,India,2905823.0
205,India,2975701.0
206,India,3044940.0
207,India,3106348.0
208,India,3167323.0
209,India,3234474.0
210,India,3310234.0
211,India,3387500.0
212,India,3463972.0
213,India,3542733.0
214,India,3621245.0
215,India,3691166.0
216,India,3769523.0
217,India,3853406.0
218,India,3936747.0
219,India,4023179.0
220,India,4113811.0
221,India,4204613.0
222,India,4280422.0
223,India,4370128.0
224,India,4465863.0
225,India,4562414.0
226,India,4659984.0
227,India,4754356.0
228,India,4846427.0
229,India,4930236.0
230,India,5020359.0
231,India,5118253.0
232,India,5214677.0
233,India,5308014.0
234,India,5400619.0
235,India,5487580.0
236,India,5562663.0
237,India,5646010.0
238,India,5732518.0
239,India,5818570.0
240,India,5903932.0
241,India,5992532.0
242,India,6074702.0
243,India,6145291.0
244,India,6225763.0
245,India,6312584.0
246,India,6394068.0
247,India,6473544.0
248,India,6549373.0
249,India,6623815.0
250,India,6685082.0
251,India,6757131.0
252,India,6835655.0
253,India,6906151.0
254,India,6979423.0
255,India,7053806.0
256,India,7120538.0
257,India,7175880.0
258,India,7239389.0
259,India,7307097.0
260,India,7370468.0
261,India,7432680.0
262,India,7494551.0
263,India,7550273.0
264,India,7597063.0
265,India,7651107.0
266,India,7706946.0
267,India,7761312.0
268,India,7814682.0
269,India,7864811.0
270,India,7909959.0
271,India,7946429.0
272,India,7990322.0
273,India,8040203.0
274,India,8088851.0
275,India,8137119.0
276,India,8184082.0
277,India,8229313.0
278,India,8267623.0
279,India,8313876.0
280,India,8364086.0
281,India,8411724.0
282,India,8462080.0
283,India,8507754.0
284,India,8553657.0
285,India,8591730.0
286,India,8636011.0
287,India,8683916.0
288,India,8728795.0
289,India,8773479.0
290,India,8814579.0
291,India,8845127.0
292,India,8874290.0
293,India,8912907.0
294,India,8958483.0
295,India,9004365.0
296,India,9050597.0
297,India,9095806.0
298,India,9139865.0
299,India,9177840.0
300,India,9222216.0
301,India,9266705.0
302,India,9309787.0
303,India,9351109.0
304,India,9392919.0
305,India,9431691.0
306,India,9462809.0
307,India,9499413.0
308,India,9534964.0
309,India,9571559.0
310,India,9608211.0
311,India,9644222.0
312,India,9677203.0
313,India,9703770.0
314,India,9735850.0
315,India,9767371.0
316,India,9796769.0
317,India,9826775.0
318,India,9857029.0
319,India,9884100.0
320,India,9906165.0
321,India,9932547.0
322,India,9956557.0
323,India,9979447.0
324,India,10004599.0
325,India,10031223.0
326,India,10055560.0
327,India,10075116.0
328,India,10099066.0
329,India,10123778.0
330,India,10146845.0
331,India,10169118.0
332,India,10187850.0
333,India,10207871.0
334,India,10224303.0
335,India,10244852.0
336,India,10266674.0
337,India,10286709.0
338,India,10305788.0
339,India,10323965.0
340,India,10340469.0
341,India,10356844.0
342,India,10374932.0
343,India,10395278.0
344,India,10413417.0
345,India,10431639.0
346,India,10450284.0
347,India,10466595.0
348,India,10479179.0
349,India,10495147.0
350,India,10512093.0
351,India,10527683.0
352,India,10542841.0
353,India,10557985.0
354,India,10571773.0
355,India,10581837.0
356,India,10595660.0
357,India,10610883.0
358,India,10625428.0
359,India,10639684.0
360,India,10654533.0
361,India,10667736.0
362,India,10676838.0
363,India,10689527.0
364,India,10701193.0
365,India,10720048.0
366,India,10733131.0
367,India,10746183.0
368,India,10757610.0
369,India,10766245.0
370,India,10777284.0
371,India,10790183.0
372,India,10802591.0
373,India,10814304.0
374,India,10826363.0
375,India,10838194.0
376,India,10847304.0
377,India,10858371.0
378,India,10871294.0
379,India,10880603.0
380,India,10892746.0
381,India,10904940.0
382,India,10916589.0
383,India,10925710.0
384,India,10937320.0
385,India,10950201.0
386,India,10963394.0
387,India,10977387.0
388,India,10991651.0
389,India,11005850.0
390,India,11016434.0
391,India,11030176.0
392,India,11046914.0
393,India,11063491.0
394,India,11079979.0
395,India,11096731.0
396,India,11112241.0
397,India,11124527.0
398,India,11139516.0
399,India,11156923.0
400,India,11173761.0
401,India,11192088.0
402,India,11210799.0
403,India,11229398.0
404,India,11244786.0
405,India,11262707.0
406,India,11285561.0
407,India,11308846.0
408,India,11333728.0
409,India,11359048.0
410,India,11385339.0
411,India,11409831.0
412,India,11438734.0
413,India,11474605.0
414,India,11514331.0
415,India,11555284.0
416,India,11599130.0
417,India,11646081.0
418,India,11686796.0
419,India,11734058.0
420,India,11787534.0
421,India,11846652.0
422,India,11908910.0
423,India,11971624.0
424,India,12039644.0
425,India,12095855.0
426,India,12149335.0
427,India,12221665.0
428,India,12303131.0
429,India,12392260.0
430,India,12485509.0
431,India,12589067.0
432,India,12686049.0
433,India,12801785.0
434,India,12928574.0
435,India,13060542.0
436,India,13205926.0
437,India,13358805.0
438,India,13527717.0
439,India,13689453.0
440,India,13873825.0
441,India,14074564.0
442,India,14291917.0
443,India,14526609.0
444,India,14788109.0
445,India,15061919.0
446,India,15321089.0
447,India,15616130.0
448,India,15930965.0
449,India,16263695.0
450,India,16610481.0
451,India,16960172.0
452,India,17313163.0
453,India,17636307.0
454,India,17997267.0
455,India,18376524.0
456,India,18762976.0
457,India,19164969.0
458,India,19557457.0
459,India,19925604.0
460,India,20282833.0
461,India,20665148.0
462,India,21077410.0
463,India,21491598.0
464,India,21892676.0
465,India,22296414.0
466,India,22662575.0
467,India,22992517.0
468,India,23340938.0
469,India,23703665.0
470,India,24046809.0
471,India,24372907.0
472,India,24684077.0
473,India,24965463.0
474,India,25228996.0
475,India,25496330.0
476,India,25772440.0
477,India,26031991.0
478,India,26289290.0
479,India,26530132.0
480,India,26752447.0
481,India,26948874.0
482,India,27157795.0
483,India,27369093.0
484,India,27555457.0
485,India,27729247.0
486,India,27894800.0
487,India,28047534.0
488,India,28175044.0
489,India,28307832.0
490,India,28441986.0
491,India,28574350.0
492,India,28694879.0
493,India,28809339.0
494,India,28909975.0
495,India,28996473.0
496,India,29089069.0
497,India,29183121.0
498,India,29274823.0
499,India,29359155.0
500,India,29439989.0
501,India,29510410.0
502,India,29570881.0
503,India,29633105.0
504,India,29700313.0
505,India,29762793.0
506,India,29823546.0
507,India,29881965.0
508,India,29935221.0
509,India,29977861.0
510,India,30028709.0
511,India,30082778.0
512,India,30134445.0
513,India,30183143.0
514,India,30233183.0
515,India,30279331.0
516,India,30316897.0
517,India,30362848.0
518,India,30411634.0
519,India,30458251.0
520,India,30502362.0
521,India,30545433.0
522,India,30585229.0
523,India,30619932.0
524,India,30663665.0
525,India,30709557.0
526,India,30752950.0
527,India,30795716.0
528,India,30837222.0
529,India,30874376.0
530,India,30907282.0
531,India,30946074.0
532,India,30987880.0
533,India,31026829.0
534,India,31064908.0
535,India,31106065.0
536,India,31144229.0
537,India,31174322.0
538,India,31216337.0
539,India,31257720.0
540,India,31293062.0
541,India,31332159.0
542,India,31371901.0
543,India,31411262.0
544,India,31440951.0
545,India,31484605.0
546,India,31528114.0
547,India,31572344.0
548,India,31613993.0
549,India,31655824.0
550,India,31695958.0
551,India,31726507.0
552,India,31769132.0
553,India,31812114.0
554,India,31856757.0
555,India,31895385.0
556,India,31934455.0
557,India,31969954.0
558,India,31998158.0
559,India,32036511.0
560,India,32077706.0
561,India,32117826.0
562,India,32156493.0
563,India,32192576.0
564,India,32225513.0
565,India,32250679.0
566,India,32285857.0
567,India,32322258.0
568,India,32358829.0
569,India,32393286.0
570,India,32424234.0
571,India,32449306.0
572,India,32474773.0
573,India,32512366.0
574,India,32558530.0
575,India,32603188.0
576,India,32649947.0
577,India,32695030.0
578,India,32737939.0
579,India,32768880.0
580,India,32810845.0
581,India,32857937.0
582,India,32903289.0
583,India,32945907.0
584,India,32988673.0
585,India,33027621.0
586,India,33058843.0
587,India,33096718.0
588,India,33139981.0
589,India,33174954.0
590,India,33208330.0
591,India,33236921.0
592,India,33264175.0
593,India,33289579.0
594,India,33316755.0
595,India,33347325.0
596,India,33381728.0
597,India,33417390.0
598,India,33448163.0
599,India,33478419.0
600,India,33504534.0
601,India,33531498.0
602,India,33563421.0
603,India,33594803.0
604,India,33624419.0
605,India,33652745.0
606,India,33678786.0
607,India,33697581.0
608,India,33716451.0
609,India,33739980.0
610,India,33766707.0
611,India,33791061.0
612,India,33813903.0
613,India,33834702.0
614,India,33853048.0
615,India,33871881.0
616,India,33894312.0
617,India,33915569.0
618,India,33935309.0
619,India,33953475.0
620,India,33971607.0
621,India,33985920.0
622,India,34001743.0
623,India,34020730.0
624,India,34037592.0
625,India,34053573.0
626,India,34067719.0
627,India,34081315.0
628,India,34094373.0
629,India,34108996.0
630,India,34127450.0
631,India,34143236.0
632,India,34159562.0
633,India,34175468.0
634,India,34189774.0
635,India,34202202.0
636,India,34215653.0
637,India,34231809.0
638,India,34246157.0
639,India,34260470.0
640,India,34273300.0
641,India,34285814.0
642,India,34296237.0
643,India,34308140.0
644,India,34321025.0
645,India,34333754.0
646,India,34344683.0
647,India,34355536.0
648,India,34366987.0
649,India,34377113.0
650,India,34388579.0
651,India,34401670.0
652,India,34414186.0
653,India,34426036.0
654,India,34437307.0
655,India,34447536.0
656,India,34456401.0
657,India,34466598.0
658,India,34478517.0
659,India,34489623.0
660,India,34499925.0
661,India,34510413.0
662,India,34518901.0
663,India,34526480.0
664,India,34535763.0
665,India,34544882.0
666,India,34555431.0
667,India,34563749.0
668,India,34572523.0
669,India,34580832.0
670,India,34587822.0
671,India,34596776.0
672,India,34606541.0
673,India,34615757.0
674,India,34624360.0
675,India,34633255.0
676,India,34641561.0
677,India,34648383.0
678,India,34656822.0
679,India,34666241.0
680,India,34674744.0
681,India,34682736.0
682,India,34690510.0
683,India,34697860.0
684,India,34703644.0
685,India,34710628.0
686,India,34718602.0
687,India,34726049.0
688,India,34733194.0
689,India,34740275.0
690,India,34746838.0
691,India,34752164.0
692,India,34758481.0
693,India,34765976.0
694,India,34772626.0
695,India,34779815.0
696,India,34786802.0
697,India,34793333.0
698,India,34799691.0
699,India,34808886.0
700,India,34822040.0
701,India,34838804.0
702,India,34861579.0
703,India,34889132.0
704,India,34922882.0
705,India,34960261.0
706,India,35018358.0
707,India,35109286.0
708,India,35226386.0
709,India,35368372.0
710,India,35528004.0
711,India,35707727.0
712,India,35875790.0
713,India,36070510.0
714,India,36317927.0
715,India,36582129.0
716,India,36850962.0
717,India,37122164.0
718,India,37380253.0
719,India,37618271.0
720,India,37901241.0
721,India,38218773.0
722,India,38566027.0
723,India,38903731.0
724,India,39237264.0
725,India,39543328.0
726,India,39799202.0
727,India,40085116.0
728,India,40371500.0
729,India,40622709.0
730,India,40858241.0
731,India,41092522.0
732,India,41302440.0
733,India,41469499.0
734,India,41630885.0
735,India,41803318.0
736,India,41952712.0
737,India,42080664.0
738,India,42188138.0
739,India,42272014.0
740,India,42339611.0
741,India,42410976.0
742,India,42478060.0
743,India,42536137.0
744,India,42586544.0
745,India,42631421.0
746,India,42665534.0
747,India,42692943.0
748,India,42723558.0
749,India,42754315.0
750,India,42780235.0
751,India,42802505.0
752,India,42822473.0
753,India,42838524.0
754,India,42851929.0
755,India,42867031.0
756,India,42881179.0
757,India,42894345.0
758,India,42905844.0
759,India,42916117.0
760,India,42924130.0
761,India,42931045.0
762,India,42938599.0
763,India,42945160.0
764,India,42951556.0
765,India,42957477.0
766,India,42962953.0
767,India,42967315.0
768,India,42971308.0
769,India,42975883.0
770,India,42980067.0
771,India,42984261.0
772,India,42987875.0
773,India,42990991.0
774,India,42993494.0
775,India,42996062.0
776,India,42998938.0
777,India,43001477.0
778,India,43004005.0
779,India,43006080.0
780,India,43007841.0
781,India,43009390.0
782,India,43010971.0
783,India,43012749.0
784,India,43014687.0
785,India,43016372.0
786,India,43018032.0
787,India,43019453.0
788,India,43020723.0
789,India,43021982.0
790,India,43023215.0
791,India,43024440.0
792,India,43025775.0
793,India,43027035.0
794,India,43028131.0
795,India,43029044.0
796,India,43029839.0
797,India,43030925.0
798,India,43031958.0
799,India,43033067.0
800,India,43034217.0
801,India,43035271.0
802,India,43036132.0
803,India,43036928.0
804,India,43038016.0
805,India,43039023.0
806,India,43039972.0
807,India,43040947.0
808,India,43042097.0
809,India,43044280.0
810,India,43045527.0
811,India,43047594.0
812,India,43049974.0
813,India,43052425.0
814,India,43054952.0
815,India,43057545.0
816,India,43060086.0
817,India,43062569.0
818,India,43065496.0
819,India,43068799.0
820,India,43072176.0
821,India,43075864.0
822,India,43079188.0
823,India,43082345.0
824,India,43084913.0
825,India,43088118.0
826,India,43091393.0
827,India,43094938.0
828,India,43098743.0
829,India,43102194.0
830,India,43105401.0
831,India,43107689.0
832,India,43110586.0
833,India,43113413.0
834,India,43116254.0
835,India,43119112.0
836,India,43121599.0
837,India,43123801.0
838,India,43125370.0
839,India,43127199.0
840,India,43129563.0
841,India,43131822.0
842,India,43134145.0
843,India,43136371.0
844,India,43138393.0
845,India,43140068.0
846,India,43142192.0
847,India,43144820.0
848,India,43147530.0
849,India,43150215.0
850,India,43153043.0
851,India,43155749.0
852,India,43158087.0
853,India,43160832.0
854,India,43164544.0
855,India,43168585.0
856,India,43172547.0
857,India,43176817.0
858,India,43181335.0
859,India,43185049.0
860,India,43190282.0
861,India,43197522.0
862,India,43205106.0
863,India,43213435.0
864,India,43222017.0
865,India,43230101.0
866,India,43236695.0
867,India,43245517.0
868,India,43257730.0
869,India,43270577.0
870,India,43283793.0
871,India,43296692.0
872,India,43309473.0
873,India,43319396.0
874,India,43331645.0
875,India,43344958.0
876,India,43362294.0
877,India,43378234.0
878,India,43389973.0
879,India,43407046.0
880,India,43418839.0
881,India,43433345.0
882,India,43452164.0
883,India,43469234.0
884,India,43486326.0
885,India,43502429.0
886,India,43518564.0
887,India,43531650.0
888,India,43547809.0
889,India,43566739.0
890,India,43585554.0
891,India,43604394.0
892,India,43622651.0
893,India,43639329.0
894,India,43652944.0
895,India,43669850.0
896,India,43689989.0
897,India,43710027.0
898,India,43730071.0
899,India,43750599.0
900,India,43767534.0
901,India,43783062.0
902,India,43803619.0
903,India,43825185.0
904,India,43847065.0
905,India,43868476.0
906,India,43888755.0
907,India,43905621.0
908,India,43920451.0
909,India,43938764.0
910,India,43959321.0
911,India,43979730.0
912,India,44000138.0
913,India,44019811.0
914,India,44036275.0
915,India,44050009.0
916,India,44067144.0
917,India,44087037.0
918,India,44107588.0
919,India,44126994.0
920,India,44145732.0
921,India,44161899.0
922,India,44174650.0
923,India,44190697.0
924,India,44206996.0
925,India,44223557.0
926,India,44239372.0
927,India,44253464.0
928,India,44268381.0
929,India,44277194.0
930,India,44286256.0
931,India,44298864.0
932,India,44314618.0
933,India,44327890.0
934,India,44339429.0
935,India,44348960.0
936,India,44357546.0
937,India,44368195.0
938,India,44378920.0
939,India,44389176.0
940,India,44398696.0
941,India,44408132.0
942,India,44415723.0
943,India,44421162.0
944,India,44428393.0
945,India,44436339.0
946,India,44442507.0
947,India,44449718.0
948,India,44456535.0
949,India,44462445.0
950,India,44466862.0
951,India,44472241.0
952,India,44478636.0
953,India,44484729.0
954,India,44490283.0
955,India,44495359.0
956,India,44500580.0
957,India,44504949.0
958,India,44510057.0
959,India,44516479.0
960,India,44522777.0
961,India,44528524.0
962,India,44534188.0
963,India,44539046.0
964,India,44543089.0
965,India,44547599.0
966,India,44553042.0
967,India,44558425.0
968,India,44563337.0
969,India,44568114.0
970,India,44572243.0
971,India,44575473.0
972,India,44579088.0
973,India,44583360.0
974,India,44587307.0
975,India,44591112.0
976,India,44594487.0
977,India,44597498.0
978,India,44599466.0
979,India,44601934.0
980,India,44604463.0
981,India,44606460.0
982,India,44609257.0
983,India,44612013.0
984,India,44614437.0
985,India,44616394.0
986,India,44618533.0
987,India,44621319.0
988,India,44623997.0
989,India,44626427.0
990,India,44628828.0
991,India,44630888.0
992,India,44632430.0
993,India,44634376.0
994,India,44636517.0
995,India,44638636.0
996,India,44640748.0
997,India,44642742.0
998,India,44644076.0
999,India,44644938.0
1000,India,44645768.0
1001,India,44646880.0
1002,India,44649088.0
1003,India,44650662.0
1004,India,44652266.0
1005,India,44653592.0
1006,India,44654638.0
1007,India,44655828.0
1008,India,44657149.0
1009,India,44658365.0
1010,India,44659447.0
1011,India,44660579.0
1012,India,44661516.0
1013,India,44662141.0
1014,India,44662952.0
1015,India,44663968.0
1016,India,44664810.0
1017,India,44665643.0
1018,India,44666377.0
1019,India,44666924.0
1020,India,44666175.0
1021,India,44666676.0
1022,India,44667311.0
1023,India,44667967.0
1024,India,44668523.0
1025,India,44669015.0
1026,India,44669421.0
1027,India,44669715.0
1028,India,44670075.0
1029,India,44670483.0
1030,India,44670830.0
1031,India,44671219.0
1032,India,44671562.0
1033,India,44671853.0
1034,India,44672068.0
1035,India,44672347.0
1036,India,44672638.0
1037,India,44672913.0
1038,India,44673166.0
1039,India,44673392.0
1040,India,44673618.0
1041,India,44673783.0
1042,India,44673949.0
1043,India,44674190.0
1044,India,44674439.0
1045,India,44674649.0
1046,India,44674822.0
1047,India,44674981.0
1048,India,44675095.0
1049,India,44675247.0
1050,India,44675447.0
1051,India,44675609.0
1052,India,44675776.0
1053,India,44675952.0
1054,India,44676087.0
1055,India,44676199.0
1056,India,44676330.0
1057,India,44676515.0
1058,India,44676678.0
1059,India,44676879.0
1060,India,44677106.0
1061,India,44677302.0
1062,India,44677459.0
1063,India,44677647.0
1064,India,44677915.0
1065,India,44678158.0
1066,India,44678384.0
1067,India,44678649.0
1068,India,44678822.0
1069,India,44678956.0
1070,India,44679131.0
1071,India,44679319.0
1072,India,44679547.0
1073,India,44679761.0
1074,India,44679924.0
1075,India,44680094.0
1076,India,44680215.0
1077,India,44680386.0
1078,India,44680583.0
1079,India,44680757.0
1080,India,44680936.0
1081,India,44681040.0
1082,India,44681154.0
1083,India,44681233.0
1084,India,44681371.0
1085,India,44681505.0
1086,India,44681650.0
1087,India,44681781.0
1088,India,44681921.0
1089,India,44682015.0
1090,India,44682104.0
1091,India,44682206.0
1092,India,44682338.0
1093,India,44682437.0
1094,India,44682530.0
1095,India,44682639.0
1096,India,44682719.0
1097,India,44682784.0
1098,India,44682895.0
1099,India,44683023.0
1100,India,44683122.0
1101,India,44683250.0
1102,India,44683363.0
1103,India,44683454.0
1104,India,44683543.0
1105,India,44683639.0
1106,India,44683748.0
1107,India,44683862.0
1108,India,44683994.0
1109,India,44684118.0
1110,India,44684197.0
1111,India,44684274.0
1112,India,44684376.0
1113,India,44684502.0
1114,India,44684658.0
1115,India,44684775.0
1116,India,44684917.0
1117,India,44685037.0
1118,India,44685132.0
1119,India,44685257.0
1120,India,44685450.0
1121,India,44685619.0
1122,India,44685799.0
1123,India,44686017.0
1124,India,44686202.0
1125,India,44686371.0
1126,India,44686611.0
1127,India,44686879.0
1128,India,44687162.0
1129,India,44687496.0
1130,India,44687820.0
1131,India,44688101.0
1132,India,44688367.0
1133,India,44688367.0
0,Italy,2.0
1,Italy,3.0
2,Italy,3.0
3,Italy,3.0
4,Italy,3.0
5,Italy,3.0
6,Italy,3.0
7,Italy,3.0
8,Italy,3.0
9,Italy,3.0
10,Italy,3.0
11,Italy,3.0
12,Italy,3.0
13,Italy,3.0
14,Italy,3.0
15,Italy,3.0
16,Italy,3.0
17,Italy,3.0
18,Italy,3.0
19,Italy,3.0
20,Italy,3.0
21,Italy,3.0
22,Italy,3.0
23,Italy,17.0
24,Italy,79.0
25,Italy,132.0
26,Italy,229.0
27,Italy,322.0
28,Italy,400.0
29,Italy,650.0
30,Italy,888.0
31,Italy,1128.0
32,Italy,1694.0
33,Italy,2036.0
34,Italy,2502.0
35,Italy,3089.0
36,Italy,3858.0
37,Italy,4636.0
38,Italy,5883.0
39,Italy,7375.0
40,Italy,9172.0
41,Italy,10149.0
42,Italy,12462.0
43,Italy,15113.0
44,Italy,17660.0
45,Italy,21157.0
46,Italy,24747.0
47,Italy,27980.0
48,Italy,31506.0
49,Italy,35713.0
50,Italy,41035.0
51,Italy,47021.0
52,Italy,53578.0
53,Italy,59138.0
54,Italy,63927.0
55,Italy,69176.0
56,Italy,74386.0
57,Italy,80539.0
58,Italy,86498.0
59,Italy,92472.0
60,Italy,97689.0
61,Italy,101739.0
62,Italy,105792.0
63,Italy,110574.0
64,Italy,115242.0
65,Italy,119827.0
66,Italy,124632.0
67,Italy,128948.0
68,Italy,132547.0
69,Italy,135586.0
70,Italy,139422.0
71,Italy,143626.0
72,Italy,147577.0
73,Italy,152271.0
74,Italy,156363.0
75,Italy,159516.0
76,Italy,162488.0
77,Italy,165155.0
78,Italy,168941.0
79,Italy,172434.0
80,Italy,175925.0
81,Italy,178972.0
82,Italy,181228.0
83,Italy,183957.0
84,Italy,187327.0
85,Italy,189973.0
86,Italy,192994.0
87,Italy,195351.0
88,Italy,197675.0
89,Italy,199414.0
90,Italy,201505.0
91,Italy,203591.0
92,Italy,205463.0
93,Italy,207428.0
94,Italy,209328.0
95,Italy,210717.0
96,Italy,211938.0
97,Italy,213013.0
98,Italy,214457.0
99,Italy,215858.0
100,Italy,217185.0
101,Italy,218268.0
102,Italy,219070.0
103,Italy,219814.0
104,Italy,221216.0
105,Italy,222104.0
106,Italy,223096.0
107,Italy,223885.0
108,Italy,224760.0
109,Italy,225435.0
110,Italy,225886.0
111,Italy,226699.0
112,Italy,227364.0
113,Italy,228006.0
114,Italy,228658.0
115,Italy,229327.0
116,Italy,229858.0
117,Italy,230158.0
118,Italy,230555.0
119,Italy,231139.0
120,Italy,231732.0
121,Italy,232248.0
122,Italy,232664.0
123,Italy,233019.0
124,Italy,233197.0
125,Italy,233515.0
126,Italy,233836.0
127,Italy,234013.0
128,Italy,234531.0
129,Italy,234801.0
130,Italy,234998.0
131,Italy,235278.0
132,Italy,235561.0
133,Italy,235763.0
134,Italy,236142.0
135,Italy,236305.0
136,Italy,236651.0
137,Italy,236989.0
138,Italy,237290.0
139,Italy,237500.0
140,Italy,237828.0
141,Italy,238159.0
142,Italy,238410.0
143,Italy,238674.0
144,Italy,238898.0
145,Italy,239119.0
146,Italy,239232.0
147,Italy,239809.0
148,Italy,240105.0
149,Italy,240360.0
150,Italy,240535.0
151,Italy,240709.0
152,Italy,240835.0
153,Italy,240977.0
154,Italy,241159.0
155,Italy,241360.0
156,Italy,241583.0
157,Italy,241818.0
158,Italy,242010.0
159,Italy,242218.0
160,Italy,242355.0
161,Italy,242548.0
162,Italy,242762.0
163,Italy,243038.0
164,Italy,243226.0
165,Italy,243460.0
166,Italy,243629.0
167,Italy,243743.0
168,Italy,243905.0
169,Italy,244135.0
170,Italy,244366.0
171,Italy,244615.0
172,Italy,244833.0
173,Italy,245023.0
174,Italy,245151.0
175,Italy,245431.0
176,Italy,245737.0
177,Italy,245989.0
178,Italy,246263.0
179,Italy,246517.0
180,Italy,246685.0
181,Italy,246887.0
182,Italy,247175.0
183,Italy,247557.0
184,Italy,247936.0
185,Italy,248231.0
186,Italy,248469.0
187,Italy,248628.0
188,Italy,248818.0
189,Italy,249202.0
190,Italy,249603.0
191,Italy,250155.0
192,Italy,250502.0
193,Italy,250965.0
194,Italy,251224.0
195,Italy,251636.0
196,Italy,252112.0
197,Italy,252634.0
198,Italy,253208.0
199,Italy,253837.0
200,Italy,254314.0
201,Italy,254634.0
202,Italy,255035.0
203,Italy,255677.0
204,Italy,256517.0
205,Italy,257464.0
206,Italy,258535.0
207,Italy,259744.0
208,Italy,260697.0
209,Italy,261573.0
210,Italy,262939.0
211,Italy,264348.0
212,Italy,265808.0
213,Italy,267252.0
214,Italy,268617.0
215,Italy,269613.0
216,Italy,270588.0
217,Italy,271914.0
218,Italy,273311.0
219,Italy,275043.0
220,Italy,276736.0
221,Italy,278033.0
222,Italy,279183.0
223,Italy,280552.0
224,Italy,281982.0
225,Italy,283579.0
226,Italy,285195.0
227,Italy,286696.0
228,Italy,288152.0
229,Italy,289160.0
230,Italy,290389.0
231,Italy,291841.0
232,Italy,293424.0
233,Italy,295331.0
234,Italy,296968.0
235,Italy,298555.0
236,Italy,299905.0
237,Italy,301296.0
238,Italy,302936.0
239,Italy,304722.0
240,Italy,306634.0
241,Italy,308503.0
242,Italy,310269.0
243,Italy,311763.0
244,Italy,313410.0
245,Italy,315260.0
