,location,total_cases,total_deaths,total_vaccinations,total_tests
12857,Italy,0.029705801094475563,0.08746184737356621,0.0006015741465696743,0.0035221400353354798
10415,Guatemala,0.007383906089598546,0.016035551378870264,0.0034524544227119243,0.0003581737715143723
15194,Liechtenstein,3.8421321350234946e-05,5.773913458992273e-05,1.2776305870204415e-05,6.5030391115269455e-06
20408,Peru,0.015371535528252234,0.12003866531012883,9.76257511374627e-05,0.0008184929779411697
28551,United States,0.8944246575096282,0.8990988712994691,0.1679104128438143,0.08725931732685596
16351,Malawi,0.00039743926297968493,0.001127904129144525,7.616455091736336e-05,2.444226274380572e-05
28432,United States,0.5186078593907906,0.7131022042412382,0.12520096457079416,0.06547394528955829
6607,Czechia,0.04937697730761116,0.040210329730278604,0.005347761798221267,0.005920661402327047
2938,Bolivia,0.005215526992117615,0.016842903760808665,0.0008507978600914818,0.00020383482465809755
23842,South Korea,0.00802842346159755,0.006229853521788559,0.03324712967923188,0.0052028389297846984
21668,Russia,0.08299566872720922,0.18872832542572657,0.02539712355862811,0.01978568181265182
9132,France,0.08139882880865208,0.1146928178489584,0.03030010411086413,0.016866064918180344
24697,Suriname,0.0002904915005541609,0.000624179954963475,7.186406926826666e-05,2.795203062757664e-06
5652,Croatia,0.004048639396001324,0.00746825840851035,0.0003595342644731069,0.0002050974685110241
27549,United Arab Emirates,0.008706464053142127,0.002133361472865593,0.0065650083870451665,0.010730281410522327
21777,Rwanda,0.0015181179082577546,0.0014444738670685842,0.005016420186114834,0.0005061403499827684
28522,United States,0.7015029925229008,0.8305645095458718,0.16123284897743495,0.08134039284667283
9913,Greece,0.006017218225623038,0.012998273798976227,0.0032747451162429913,0.0014652038783155431
8265,Estonia,0.002487754128820853,0.0016595023683000205,0.00047637507544704647,0.0002444488918193885
29315,Zambia,0.002425041981254694,0.0035877903631393363,0.00017842378090904902,0.00024840873569233646
6698,Denmark,0.002498760175321975,0.0023583449973021884,0.0001829533306992517,0.001909562697741522
6335,Czechia,0.020018694774269218,0.030404631873196898,0.003547418317209683,0.0040896750046376575
793,Armenia,0.0026706283422423776,0.0045444680931551245,3.971726446583491e-05,0.00013792121232268748
12988,Italy,0.049776507367044635,0.12619584716251972,0.012447770039826344,0.007384359311405594
5479,Cote d'Ivoire,0.0005666175850241466,0.0003105967240009636,0.00023271596035303157,7.72172811139904e-05
5648,Croatia,0.004005237750513975,0.007320924065073995,0.0003268644813485205,0.00020218581222029752
19827,Norway,0.016654849947121058,0.0028391726181113725,0.0034308199063850624,0.0011993483218756388
26774,Turkey,0.16473966688749628,0.09364690329093156,0.04412641167786959,0.015639474680747587
13789,Japan,0.02025544810754202,0.018232625000248876,0.05954681807383993,0.002798593447089929
14387,Laos,2.2634633519383285e-05,1.9910046410318182e-06,0.00037638198385130204,5.271434981991944e-06
22637,Slovakia,0.020846203820164676,0.019748775034394605,0.0017394692285130446,0.005531391254499436
28681,United States,1.0000000000000002,1.0,0.180883160704027,0.09906325104819694
20277,Paraguay,0.004621083020582095,0.010903736916610753,0.0002127085550284699,0.00015543445373709307
4900,Chile,0.04111826083886207,0.0566550325628809,0.015516518358175307,0.003879969331038507
17065,Maldives,0.0009780463905682247,0.0002269745290776273,0.00021845646856918463,0.0001582622159502614
10900,India,0.32944689119181636,0.32761881817946514,0.0637663574650762,0.0374285361039088
6376,Czechia,0.02059147903422729,0.030616673867466786,0.0036816243718806128,0.00441546240629952
22356,Serbia,0.0046847818361376815,0.004036761909692012,0.00015563665187217753,0.0002877935863951225
21565,Russia,0.05523032642465666,0.10510613050239019,0.004898649770568258,0.013684348707921346
3215,Bolivia,0.010608771682807244,0.021799509814657378,0.003998021105781001,0.0004443905103323786
20041,Pakistan,0.017794651157718045,0.030134850744337086,0.06606951763582286,0.0028991305685025673
18439,Morocco,0.007814163809274213,0.01004063640472346,0.00783311901120131,0.0007833477627438608
27477,United Arab Emirates,0.008413870010086684,0.002027838226890907,0.005482836857427504,0.008079753955840048
21725,Russia,0.21192055617159009,0.3710884225071129,0.04999340701893872,0.031207175644738346
17696,Malta,0.0011358075544493024,0.000723730187015066,0.0003968502524597555,0.000210594212813858
9889,Greece,0.00517772821128452,0.012743425204924153,0.0028510029912178427,0.0012284910406337344
5298,Colombia,0.07151987429473941,0.13910452575264953,0.024835008217365062,0.0037088362658698974
25887,Trinidad and Tobago,0.0003293591717091372,0.0006401079920917296,5.155972376078983e-05,2.2578142852292397e-05
6611,Czechia,0.04940219607157905,0.04021331623724015,0.005349651307385205,0.0059225950902699375
1499,Azerbaijan,0.005403487244103693,0.0060745551597880774,0.0023061968386172524,0.0005058339683774038
24563,Sri Lanka,0.006589450421348931,0.014192876583595316,0.0089822378260585,0.0006845342142234631
29569,Zimbabwe,0.0005692956838525946,0.0017520840841080002,0.00040372229669293473,7.089440263473594e-05
12147,Ireland,0.014797964283112117,0.0065344772318664274,0.0032099603433355713,0.0012181848756932362
14782,Latvia,0.0028718498818482703,0.0038824590500120453,0.000659090853999966,0.0005629207950364761
