,location,total_cases,total_deaths,total_vaccinations,total_tests
25222,Switzerland,0.020920802967793948,0.012133182282447901,0.004515714498680131,0.0017160086418866022
25223,Switzerland,0.021382551840798864,0.012150105821896672,0.004532454652992066,0.001728104583325176
25224,Switzerland,0.02184175182149776,0.012171011370627505,0.004548483665865938,0.0017402390530917358
25225,Switzerland,0.022284072731948937,0.012190921417037823,0.0045650720170843625,0.0017525977468741238
25226,Switzerland,0.022714412673957057,0.012203862947204531,0.004573809027466361,0.001760944285081904
25227,Switzerland,0.023003729569761898,0.012221781988973817,0.004575628543587183,0.0017658005908961596
25228,Switzerland,0.0232190816045021,0.012233728016820008,0.004586673809391067,0.0017772059527545226
25229,Switzerland,0.023786791571943116,0.012241692035384135,0.00459777785723116,0.001790787785287339
25230,Switzerland,0.024305062425485278,0.012260606579473938,0.004608091074584102,0.0018044340849379683
25231,Switzerland,0.02479125482332353,0.012271557104999612,0.004617613461449892,0.0018174277906838662
25232,Switzerland,0.025234186528244353,0.012282507630525288,0.004628825983356805,0.0018296250996107186
25233,Switzerland,0.0256525689939044,0.012299431169974059,0.004634119093617361,0.0018376039364798606
25234,Switzerland,0.025926005233498445,0.012314363704781797,0.0046348681100787555,0.0018426831639439282
25235,Switzerland,0.026137657263278293,0.012337260258153663,0.004641438063125847,0.0018533832946043957
25236,Switzerland,0.026645462388504022,0.012351197290640886,0.004647210216681494,0.0018654774995549475
25237,Switzerland,0.027074721694142767,0.012366129825448624,0.004653315670442453,0.0018765083226530864
25238,Switzerland,0.02747476857966594,0.012386039871858942,0.0046585987816968495,0.001886745245133711
25239,Switzerland,0.027814370304789143,0.012397985899705134,0.004665210548769698,0.0018956503898320373
25240,Switzerland,0.028123620243189935,0.012404954415948743,0.004668969569085254,0.0019017289661527102
25241,Switzerland,0.0283371398945212,0.012418891448435967,0.004669595264470683,0.0019053052632338203
25242,Switzerland,0.028506482661230566,0.012433823983243705,0.004673485180866872,0.0019141106684013884
25243,Switzerland,0.028884329516991606,0.012451743025012991,0.004677179359142485,0.0019234272522304044
25244,Switzerland,0.029201143909978012,0.012465680057500214,0.0046817186049386604,0.0019322081295046632
25245,Switzerland,0.029500327485677134,0.012480612592307953,0.004685231892102845,0.001940370382921119
25246,Switzerland,0.0297614773595933,0.012492558620154144,0.004689546614760715,0.0019479264934874289
25247,Switzerland,0.029992721796591792,0.012512468666564462,0.004692400573518753,0.0019528404289979114
25248,Switzerland,0.030157037254974074,0.012524414694410653,0.004693026268904181,0.0019558367390797057
25249,Switzerland,0.03028320155109846,0.012534369717615812,0.004695581469478185,0.001963230596546469
25250,Switzerland,0.030572894320423087,0.012541338233859424,0.00469794487093404,0.001971045552358544
25251,Switzerland,0.030813970199173382,0.012553284261705615,0.004700847309721943,0.001978239279580783
25252,Switzerland,0.0310382727221034,0.012562243782590257,0.004703022851062076,0.001984111322357351
25253,Switzerland,0.031205853581688786,0.012574189810436448,0.004705637439672662,0.001989077352508491
25254,Switzerland,0.031363743952092286,0.01258115832668006,0.0047074848318106564,0.0019920719261022632
25255,Switzerland,0.031478573312385745,0.012596090861487799,0.004707840554029781,0.0019942091087352207
25256,Switzerland,0.03157308201051598,0.012607041387013474,0.004709436456012857,0.001999877114169215
